[941D571A1CA088A9985B379145CDE3FA] GET http://c9sdk:password@localhost:8080/ide/ (Document)
[25102.1768] GET http://localhost:8080/static/~/amd/plugins/c9.ide.dialog.wizard/wizard.js (Script) 304
[25102.1769] GET http://localhost:8080/static/~/amd/plugins/c9.fs/proc.js (Script) 304
[25102.1770] GET http://localhost:8080/static/~/amd/plugins/c9.fs/proc.apigen.js (Script) 304
[25102.1771] GET http://localhost:8080/static/~/amd/plugins/c9.fs/net.js (Script) 304
[25102.1772] GET http://localhost:8080/static/~/amd/plugins/c9.fs/fs.js (Script) 304
[25102.1773] GET http://localhost:8080/static/~/amd/plugins/c9.fs/fs.errors.js (Script) 304
[25102.1774] GET http://localhost:8080/static/~/amd/plugins/c9.fs/fs.cache.xml.js (Script) 304
[25102.1775] GET http://localhost:8080/static/~/amd/plugins/c9.ide.readonly/access_control.js (Script) 304
[25102.1776] GET http://localhost:8080/static/~/amd/plugins/c9.ide.threewaymerge/threewaymerge.js (Script) 304
[25102.1777] GET http://localhost:8080/static/~/amd/plugins/c9.ide.watcher/watcher.js (Script) 304
[25102.1778] GET http://localhost:8080/static/~/amd/plugins/c9.ide.watcher/gui.js (Script) 304
[25102.1779] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language/language.js (Script) 304
[25102.1780] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/keyhandler.js (Script) 304
[25102.1781] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/complete.js (Script) 304
[25102.1782] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/quickfix.js (Script) 304
[25102.1783] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/marker.js (Script) 304
[25102.1784] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/refactor.js (Script) 304
[25102.1785] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/tooltip.js (Script) 304
[25102.1786] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/jumptodef.js (Script) 304
[25102.1787] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language/worker_util_helper.js (Script) 304
[25102.1788] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.generic/generic.js (Script) 304
[25102.1789] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.css/css.js (Script) 304
[25102.1790] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.html/html.js (Script) 304
[25102.1791] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.javascript/javascript.js (Script) 304
[25102.1792] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.javascript.immediate/immediate.js (Script) 304
[25102.1793] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.javascript.infer/jsinfer.js (Script) 304
[25102.1794] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.javascript.tern/tern.js (Script) 304
[25102.1795] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.javascript.tern/ui.js (Script) 304
[25102.1796] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.javascript.tern/architect_resolver.js (Script) 304
[25102.1797] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.javascript.eslint/eslint.js (Script) 304
[25102.1798] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.python/python.js (Script) 304
[25102.1799] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.go/go.js (Script) 304
[25102.1800] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.jsonalyzer/jsonalyzer.js (Script) 304
[25102.1801] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run/run.js (Script) 304
[25102.1802] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run/gui.js (Script) 304
[25102.1803] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.build/build.js (Script) 304
[25102.1804] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.build/gui.js (Script) 304
[25102.1805] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/debugger.js (Script) 304
[25102.1806] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/v8/v8debugger.js (Script) 304
[25102.1807] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/socket.js (Script) 304
[25102.1808] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/breakpoints.js (Script) 304
[25102.1809] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debugpanel.js (Script) 304
[25102.1810] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/callstack.js (Script) 304
[25102.1811] GET http://localhost:8080/static/~/amd/plugins/c9.ide.immediate/immediate.js (Script) 304
[25102.1812] GET http://localhost:8080/static/~/amd/plugins/c9.ide.immediate/evaluator.js (Script) 304
[25102.1813] GET http://localhost:8080/static/~/amd/plugins/c9.ide.immediate/evaluators/browserjs.js (Script) 304
[25102.1814] GET http://localhost:8080/static/~/amd/plugins/c9.ide.immediate/evaluators/debugnode.js (Script) 304
[25102.1815] GET http://localhost:8080/static/~/amd/plugins/c9.ide.immediate/evaluators/bash.js (Script) 304
[25102.1816] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/variables.js (Script) 304
[25102.1817] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/watches.js (Script) 304
[25102.1818] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/liveinspect.js (Script) 304
[25102.1819] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.xdebug/xdebug.js (Script) 304
[25102.1820] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/debuggers/gdb/gdbdebugger.js (Script) 304
[25102.1821] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug.ikpdb/ikpdb.js (Script) 304
[25102.1822] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/terminal.js (Script) 304
[25102.1823] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/predict_echo.js (Script) 304
[25102.1824] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/link_handler.js (Script) 304
[25102.1825] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal.monitor/monitor.js (Script) 304
[25102.1826] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal.monitor/message_view.js (Script) 304
[25102.1827] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/opentermhere.js (Script) 304
[25102.1828] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run/output.js (Script) 304
[25102.1829] GET http://localhost:8080/static/~/amd/plugins/c9.ide.console/console.js (Script) 304
[25102.1830] GET http://localhost:8080/static/~/amd/plugins/c9.ide.layout.classic/layout.js (Script) 304
[25102.1831] GET http://localhost:8080/static/~/amd/plugins/c9.ide.theme.flat/flat-light.js (Script) 304
[25102.1832] GET http://localhost:8080/static/~/amd/plugins/c9.ide.theme.flat/flat-dark.js (Script) 304
[25102.1833] GET http://localhost:8080/static/~/amd/plugins/c9.ide.theme.jett/plugin.js (Script) 304
[25102.1834] GET http://localhost:8080/static/~/amd/plugins/c9.ide.layout.classic/preload.js (Script) 304
[25102.1835] GET http://localhost:8080/static/~/amd/plugins/c9.ide.tree/tree.js (Script) 304
[25102.1836] GET http://localhost:8080/static/~/amd/plugins/c9.ide.tree/favorites.js (Script) 304
[25102.1837] GET http://localhost:8080/static/~/amd/plugins/c9.ide.upload/dragdrop.js (Script) 304
[25102.1838] GET http://localhost:8080/static/~/amd/plugins/c9.ide.upload/upload.js (Script) 304
[25102.1839] GET http://localhost:8080/static/~/amd/plugins/c9.ide.upload/upload_manager.js (Script) 304
[25102.1840] GET http://localhost:8080/static/~/amd/plugins/c9.ide.upload/upload_progress.js (Script) 304
[25102.1841] GET http://localhost:8080/static/~/amd/plugins/c9.ide.navigate/navigate.js (Script) 304
[25102.1842] GET http://localhost:8080/static/~/amd/plugins/c9.ide.keys/panel.js (Script) 304
[25102.1843] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/outline.js (Script) 304
[25102.1844] GET http://localhost:8080/static/~/amd/plugins/c9.ide.panels/panels.js (Script) 304
[25102.1845] GET http://localhost:8080/static/~/amd/plugins/c9.ide.panels/panel.js (Script) 304
[25102.1846] GET http://localhost:8080/static/~/amd/plugins/c9.ide.panels/area.js (Script) 304
[25102.1847] GET http://localhost:8080/static/~/amd/plugins/c9.ide.processlist/processlist.js (Script) 304
[25102.1848] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/gui.js (Script) 304
[25102.1849] GET http://localhost:8080/static/~/amd/plugins/c9.automate/automate.js (Script) 304
[25102.1850] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/centos.js (Script) 304
[25102.1851] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/darwin.js (Script) 304
[25102.1852] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/bash.js (Script) 304
[25102.1853] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/npm.js (Script) 304
[25102.1854] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/npm-g.js (Script) 304
[25102.1855] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/pip.js (Script) 304
[25102.1856] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/gem.js (Script) 304
[25102.1857] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/zip.js (Script) 304
[25102.1858] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/symlink.js (Script) 304
[25102.1859] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/message.js (Script) 304
[25102.1860] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/tar.gz.js (Script) 304
[25102.1861] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/commands/ubuntu.js (Script) 304
[25102.1862] GET http://localhost:8080/static/~/amd/plugins/c9.ide.installer/installer.js (Script) 304
[25102.1863] GET http://localhost:8080/static/~/amd/plugins/c9.ide.preview/preview.js (Script) 304
[25102.1864] GET http://localhost:8080/static/~/amd/plugins/c9.ide.preview/previewer.js (Script) 304
[25102.1865] GET http://localhost:8080/static/~/amd/plugins/c9.ide.preview/previewers/raw.js (Script) 304
[25102.1866] GET http://localhost:8080/static/~/amd/plugins/c9.ide.preview.browser/browser.js (Script) 304
[25102.1867] GET http://localhost:8080/static/~/amd/plugins/c9.ide.preview.markdown/markdown.js (Script) 304
[25102.1868] GET http://localhost:8080/static/~/amd/plugins/c9.ide.remote/manager.js (Script) 304
[25102.1869] GET http://localhost:8080/static/~/amd/plugins/c9.ide.remote/documents/htmldocument.js (Script) 304
[25102.1870] GET http://localhost:8080/static/~/amd/plugins/c9.ide.remote/documents/cssdocument.js (Script) 304
[25102.1871] GET http://localhost:8080/static/~/amd/plugins/c9.ide.remote/documents/jsdocument.js (Script) 304
[25102.1872] GET http://localhost:8080/static/~/amd/plugins/c9.ide.remote/transports/postmessage.js (Script) 304
[25102.1873] GET http://localhost:8080/static/~/amd/plugins/c9.ide.format/format.js (Script) 304
[25102.1874] GET http://localhost:8080/static/~/amd/plugins/c9.ide.format/formatters/jsbeautify.js (Script) 304
[25102.1875] GET http://localhost:8080/static/~/amd/plugins/c9.ide.download/download.js (Script) 304
[25102.1876] GET http://localhost:8080/static/~/amd/plugins/c9.ide.info/info.js (Script) 304
[25102.1877] GET http://localhost:8080/static/~/amd/plugins/c9.ide.welcome/welcome.js (Script) 304
[25102.1878] GET http://localhost:8080/static/~/amd/plugins/c9.cli.bridge/bridge.js (Script) 304
[25102.1879] GET http://localhost:8080/static/~/amd/plugins/c9.cli.bridge/bridge_commands.js (Script) 304
[25102.1880] GET http://localhost:8080/static/~/amd/plugins/c9.ide.help/help.js (Script) 304
[25102.1881] GET http://localhost:8080/static/~/amd/plugins/c9.ide.guide/guide.js (Script) 304
[25102.1882] GET http://localhost:8080/static/~/amd/plugins/c9.ide.guide/default.js (Script) 304
[25102.1883] GET http://localhost:8080/static/~/amd/plugins/c9.ide.configuration/configure.js (Script) 304
[25102.1884] GET http://localhost:8080/static/~/amd/plugins/c9.ide.save/save.js (Script) 304
[25102.1885] GET http://localhost:8080/static/~/amd/plugins/c9.ide.recentfiles/recentfiles.js (Script) 304
[25102.1886] GET http://localhost:8080/static/~/amd/plugins/c9.ide.save/autosave.js (Script) 304
[25102.1887] GET http://localhost:8080/static/~/amd/plugins/c9.ide.clipboard/clipboard.js (Script) 304
[25102.1888] GET http://localhost:8080/static/~/amd/plugins/c9.ide.clipboard/html5.js (Script) 304
[25102.1889] GET http://localhost:8080/static/~/amd/plugins/c9.ide.behaviors/tabs.js (Script) 304
[25102.1890] GET http://localhost:8080/static/~/amd/plugins/c9.ide.behaviors/page.js (Script) 304
[25102.1891] GET http://localhost:8080/static/~/amd/plugins/c9.ide.preferences/preferences.js (Script) 304
[25102.1892] GET http://localhost:8080/static/~/amd/plugins/c9.ide.preferences/preferencepanel.js (Script) 304
[25102.1893] GET http://localhost:8080/static/~/amd/plugins/c9.ide.preferences/general.js (Script) 304
[25102.1894] GET http://localhost:8080/static/~/amd/plugins/c9.ide.preferences/project.js (Script) 304
[25102.1895] GET http://localhost:8080/static/~/amd/plugins/c9.ide.preferences/experimental.js (Script) 304
[25102.1896] GET http://localhost:8080/static/~/amd/plugins/c9.ide.login/login.js (Script) 304
[25102.1897] GET http://localhost:8080/static/~/amd/plugins/c9.ide.pubsub/pubsub-client.js (Script) 304
[25102.1898] GET http://localhost:8080/static/~/amd/plugins/c9.ide.collab/notifications/bubble.js (Script) 304
[25102.1899] GET http://localhost:8080/static/~/amd/plugins/c9.ide.behaviors/zentabs.js (Script) 304
[25102.1900] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/test.js (Script) 304
[25102.1901] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/testpanel.js (Script) 304
[25102.1902] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/testrunner.js (Script) 304
[25102.1903] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/all.js (Script) 304
[25102.1904] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/results.js (Script) 304
[25102.1905] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/coverage.js (Script) 304
[25102.1906] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test/coverageview.js (Script) 304
[25102.1907] GET http://localhost:8080/static/~/amd/plugins/c9.ide.test.mocha/mocha.js (Script) 304
[25102.1908] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/v1/scm.js (Script) 304
[25102.1909] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/v1/scmpanel.js (Script) 304
[25102.1910] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/v1/detail.js (Script) 304
[25102.1911] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/v1/log.js (Script) 304
[25102.1912] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/v1/git.js (Script) 304
[25102.1913] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/v1/editor.js (Script) 304
[25102.1914] GET http://localhost:8080/static/~/amd/plugins/c9.ide.scm/mergetool.js (Script) 304
[25102.1915] GET http://localhost:8080/static/~/amd/plugins/c9.ide.errorhandler/simple_error_handler.js (Script) 304
[25102.1916] GET http://localhost:8080/static/~/amd/plugins/c9.ide.analytics/mock_analytics.js (Script) 304
[25102.1917] GET http://localhost:8080/static/~/amd/plugins/c9.ide.services/linked-services-mock.js (Script) 304
[25102.1918] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.jsonalyzer/mock_collab.js (Script) 304
[25102.1919] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.codeintel/codeintel.js (Script) 304
[25102.1920] GET http://localhost:8080/static/~/amd/lib/path.js (Script) 304
[25102.1921] GET http://localhost:8080/static/~/amd/lib/url.js (Script) 304
[25102.1922] GET http://localhost:8080/static/~/amd/lib/querystring.js (Script) 304
[25102.1923] GET http://localhost:8080/static/~/amd/lib/async.js (Script) 304
[25102.1924] GET http://localhost:8080/static/~/amd/plugins/c9.ide.navigate/search.js (Script) 304
[25102.1925] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/tree.js (Script) 304
[25102.1926] GET http://localhost:8080/static/~/amd/plugins/c9.ide.plugins/managerdp.js (Script) 304
[25102.1927] GET http://localhost:8080/static/lib/ace/lib/ace/lib/lang.js (Script) 304
[25102.1928] GET http://localhost:8080/static/plugins/c9.ide.plugins/style.css (XHR) 200
[25102.1929] GET http://localhost:8080/static/plugins/c9.vfs.client/ping-service.js (XHR) 200
[25102.1930] GET http://localhost:8080/static/plugins/c9.vfs.client/log-service.js (XHR) 200
[25102.1931] GET http://localhost:8080/static/~/amd/engine.io/engine.io.js (Script) 200
[25102.1932] GET http://localhost:8080/static/~/amd/vfs-socket/consumer.js (Script) 304
[25102.1933] GET http://localhost:8080/static/~/amd/kaefer/client.js (Script) 304
[25102.1934] GET http://localhost:8080/static/~/amd/kaefer/version.js (Script) 304
[25102.1935] GET http://localhost:8080/static/~/amd/smith/smith.js (Script) 304
[25102.1936] GET http://localhost:8080/static/lib/ace/lib/ace/lib/event.js (Script) 304
[25102.1937] GET http://localhost:8080/static/~/amd/plugins/c9.ide.imgeditor/lib_pixastic.js (Script) 304
[25102.1938] GET http://localhost:8080/static/plugins/c9.ide.imgeditor/style.css (XHR) 200
[25102.1939] GET http://localhost:8080/static/plugins/c9.ide.imgeditor/imgeditor.xml (XHR) 200
[25102.1940] GET http://localhost:8080/static/lib/ace/lib/ace/worker/worker_client.js (Script) 304
[25102.1941] GET http://localhost:8080/static/lib/ace/lib/ace/tooltip.js (Script) 304
[25102.1942] GET http://localhost:8080/static/plugins/c9.ide.newresource/default.templates (XHR) 200
[25102.1943] GET http://localhost:8080/static/~/amd/plugins/c9.ide.openfiles/openfilesdp.js (Script) 304
[25102.1944] GET http://localhost:8080/static/plugins/c9.ide.openfiles/openfiles.css (XHR) 200
[25102.1945] GET http://localhost:8080/static/lib/ace/lib/ace/lib/keys.js (Script) 304
[25102.1946] GET http://localhost:8080/static/lib/ace/lib/ace/keyboard/keybinding.js (Script) 304
[25102.1947] GET http://localhost:8080/static/lib/ace/lib/ace/commands/command_manager.js (Script) 304
[25102.1948] GET http://localhost:8080/static/~/amd/plugins/c9.ide.keys/editordp.js (Script) 304
[25102.1949] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/edit.js (Script) 304
[25102.1950] GET http://localhost:8080/static/plugins/c9.ide.ace/style.less (XHR) 200
[25102.1951] GET http://localhost:8080/static/plugins/c9.ide.ace/themes.json (XHR) 200
[25102.1952] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ace/modes.js (Script) 304
[25102.1953] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ace/scrollbar.js (Script) 304
[25102.1954] GET http://localhost:8080/static/lib/ace/lib/ace/lib/dom.js (Script) 304
[25102.1955] GET http://localhost:8080/static/lib/ace/lib/ace/range.js (Script) 304
[25102.1956] GET http://localhost:8080/static/lib/ace/lib/ace/config.js (Script) 304
[25102.1957] GET http://localhost:8080/static/lib/ace/lib/ace/document.js (Script) 304
[25102.1958] GET http://localhost:8080/static/lib/ace/lib/ace/editor.js (Script) 304
[25102.1959] GET http://localhost:8080/static/lib/ace/lib/ace/edit_session.js (Script) 304
[25102.1960] GET http://localhost:8080/static/lib/ace/lib/ace/undomanager.js (Script) 304
[25102.1961] GET http://localhost:8080/static/lib/ace/lib/ace/ext/whitespace.js (Script) 304
[25102.1962] GET http://localhost:8080/static/lib/ace/lib/ace/commands/default_commands.js (Script) 304
[25102.1963] GET http://localhost:8080/static/lib/ace/lib/ace/virtual_renderer.js (Script) 304
[25102.1964] GET http://localhost:8080/static/lib/ace/lib/ace/multi_select.js (Script) 304
[25102.1965] GET http://localhost:8080/static/lib/ace/lib/ace/ext/error_marker.js (Script) 304
[25102.1966] GET http://localhost:8080/static/lib/ace/lib/ace/mode/html.js (Script) 304
[25102.1967] GET http://localhost:8080/static/lib/ace/lib/ace/lib/fixoldbrowsers.js (Script) 304
[25102.1968] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ace.repl/repl.js (Script) 304
[25102.1969] GET http://localhost:8080/static/plugins/c9.ide.ace.gotoline/skin.xml (XHR) 200
[25102.1970] GET http://localhost:8080/static/plugins/c9.ide.ace.gotoline/gotoline.xml (XHR) 200
[25102.1971] GET http://localhost:8080/static/plugins/c9.ide.ace.statusbar/skin.xml (XHR) 200
[25102.1972] GET http://localhost:8080/static/plugins/c9.ide.ace.statusbar/statusbar.xml (XHR) 200
[25102.1973] GET http://localhost:8080/static/plugins/c9.ide.ace.statusbar/menu.xml (XHR) 200
[25102.1974] GET http://localhost:8080/static/lib/ace/lib/ace/keyboard/vim.js (Script) 304
[25102.1975] GET http://localhost:8080/static/lib/ace/lib/ace/ext/emmet.js (Script) 304
[25102.1976] GET http://localhost:8080/static/plugins/c9.ide.find/nakignore-template (XHR) 200
[25102.1977] GET http://localhost:8080/static/~/amd/plugins/c9.ide.find/install.js (Script) 304
[25102.1978] GET http://localhost:8080/static/plugins/c9.ide.find.infiles/findinfiles.xml (XHR) 200
[25102.1979] GET http://localhost:8080/static/~/amd/plugins/c9.ide.find.replace/libsearch.js (Script) 304
[25102.1980] GET http://localhost:8080/static/lib/ace/lib/ace/mode/c9search.js (Script) 304
[25102.1981] GET http://localhost:8080/static/plugins/c9.ide.find.replace/findreplace.css (XHR) 200
[25102.1982] GET http://localhost:8080/static/plugins/c9.ide.find.replace/skin.xml (XHR) 200
[25102.1983] GET http://localhost:8080/static/plugins/c9.ide.find.replace/findreplace.xml (XHR) 200
[25102.1984] GET http://localhost:8080/static/~/amd/plugins/c9.ide.find.replace/async_search.js (Script) 304
[25102.1985] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ui/codebox.js (Script) 304
[25102.1986] GET http://localhost:8080/static/plugins/c9.ide.ui/style.less (XHR) 200
[25102.1987] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ui/lib_firmin.js (Script) 304
[25102.1988] GET http://localhost:8080/static/lib/c9/assert.js (Script) 304
[25102.1989] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/list_data.js (Script) 304
[25102.1990] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/data_provider.js (Script) 304
[25102.1991] GET http://localhost:8080/static/plugins/c9.ide.ui/widgets.less (XHR) 200
[25102.1992] GET http://localhost:8080/static/~/amd/plugins/c9.ide.terminal/aceterm/aceterm.js (Script) 304
[25102.1993] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ui/lib/menu/menu.js (Script) 304
[25102.1994] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ui/lib/crypto.js (Script) 304
[25102.1995] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ui/lib/page.js (Script) 304
[25102.1996] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ui/lib/dropdown.js (Script) 304
[25102.1997] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ui/lib/splitbox.js (Script) 304
[25102.1998] GET http://localhost:8080/static/~/amd/plugins/c9.ide.ui/lib/flexbox.js (Script) 304
[25102.1999] GET http://localhost:8080/static/plugins/c9.ide.dialog.common/error.css (XHR) 200
[25102.2000] GET http://localhost:8080/static/plugins/c9.ide.dialog.common/notification.css (XHR) 200
[25102.2001] GET http://localhost:8080/static/plugins/c9.ide.dialog.login/login.xml (XHR) 200
[25102.2002] GET http://localhost:8080/static/plugins/c9.ide.dialog.login/login.css (XHR) 200
[25102.2003] GET http://localhost:8080/static/lib/ace_tree/lib/ace_tree/data_provider_mirror.js (Script) 304
[25102.2004] GET http://localhost:8080/static/plugins/c9.ide.dialog.file/file.xml (XHR) 200
[25102.2005] GET http://localhost:8080/static/plugins/c9.ide.dialog.file/file.css (XHR) 200
[25102.2006] GET http://localhost:8080/static/~/amd/plugins/c9.fs/proc2pty.js (Script) 304
[25102.2007] GET http://localhost:8080/static/~/amd/plugins/c9.fs/fs.streams.js (Script) 304
[25102.2008] GET http://localhost:8080/static/~/amd/plugins/c9.fs/fs.xhr.js (Script) 304
[25102.2009] GET http://localhost:8080/static/lib/c9/string.js (Script) 304
[25102.2010] GET http://localhost:8080/static/~/amd/plugins/c9.ide.threewaymerge/diff.js (Script) 304
[25102.2011] GET http://localhost:8080/static/~/amd/plugins/c9.ide.threewaymerge/diff_match_patch_amd.js (Script) 304
[25102.2012] GET http://localhost:8080/static/lib/ace/lib/ace/lib/net.js (Script) 304
[25102.2013] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language/complete_util.js (Script) 304
[25102.2014] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/syntax_detector.js (Script) 304
[25102.2015] GET http://localhost:8080/static/lib/ace/lib/ace/autocomplete/popup.js (Script) 304
[25102.2016] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/completedp.js (Script) 304
[25102.2017] GET http://localhost:8080/static/lib/ace/lib/ace/snippets.js (Script) 304
[25102.2018] GET http://localhost:8080/static/plugins/c9.ide.language.core/complete.css (XHR) 200
[25102.2019] GET http://localhost:8080/static/lib/ace/lib/ace/anchor.js (Script) 304
[25102.2020] GET http://localhost:8080/static/plugins/c9.ide.language.core/marker.css (XHR) 200
[25102.2021] GET http://localhost:8080/static/lib/ace/lib/ace/placeholder.js (Script) 304
[25102.2022] GET http://localhost:8080/static/lib/treehugger/lib/treehugger/tree.js (Script) 304
[25102.2023] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.core/hover_link.js (Script) 304
[25102.2024] GET http://localhost:8080/static/lib/ace/lib/ace/mouse/mouse_handler.js (Script) 304
[25102.2025] GET http://localhost:8080/static/lib/ace/lib/ace/lib/useragent.js (Script) 304
[25102.2026] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.generic/snippet_loader.js (Script) 304
[25102.2027] GET http://localhost:8080/static/lib/tern_from_ts/defs/__list.json (XHR) 200
[25102.2028] GET http://localhost:8080/static/plugins/c9.ide.language.python/server/jedi_server.py (XHR) 200
[25102.2029] GET http://localhost:8080/static/plugins/c9.ide.language.python/server/launch_command.sh (XHR) 200
[25102.2030] GET http://localhost:8080/static/~/amd/plugins/c9.ide.language.jsonalyzer/default_plugins.js (Script) 304
[25102.2031] GET http://localhost:8080/static/~/amd/lib/jsonm/build/unpacker.js (Script) 304
[25102.2032] GET http://localhost:8080/static/plugins/c9.ide.language.jsonalyzer/server/jsonalyzer_server.js (XHR) 200
[25102.2033] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run/runcfgdp.js (Script) 304
[25102.2034] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/data/frame.js (Script) 304
[25102.2035] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/data/source.js (Script) 304
[25102.2036] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/data/breakpoint.js (Script) 304
[25102.2037] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/data/variable.js (Script) 304
[25102.2038] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/data/scope.js (Script) 304
[25102.2039] GET http://localhost:8080/static/~/amd/plugins/c9.ide.run.debug/data/data.js (Script) 304
[25102.2040] GET http://localhost:8080/static/plugins/c9.ide.run.debug/debuggers/debugger.xml (XHR) 200
[25102.2041] GET http://localhost:8080/static/plugins/c9.ide.run.debug/debuggers/debugger.css (XHR) 200
[25102.2042] GET http://localhost:8080/static/plugins/c9.ide.run.debug/debuggers/skin.xml (XHR) 200
[25102.2043] GET http://localhost:8080/static/plugins/c9.ide.run.debug/debuggers/netproxy.js (XHR) 200
